Price,Close,High,Low,Open,Volume,Ticker
Ticker,SPY,SPY,SPY,SPY,SPY,
Date,,,,,,
2023-04-10,394.1701354980469,394.2471364215444,390.6673570273508,391.2832175790923,63681000,SPY
2023-04-11,394.2760314941406,395.6809900883233,393.50619840980073,394.7956849780574,59297900,SPY
2023-04-12,392.66888427734375,396.6336089865583,392.08189181419215,396.34489961567357,86420400,SPY
2023-04-13,397.8846435546875,398.2406920585318,392.6111963601302,393.75634279356007,85814800,SPY
2023-04-14,396.9126892089844,399.44355846247794,394.6031608879993,397.2495021524552,78161500,SPY
2023-04-17,398.3369140625,398.35614960865223,395.59433632263926,396.8260867230395,66436400,SPY
2023-04-18,398.5967102050781,400.04980148093387,397.220619845255,399.9150645614992,63560000,SPY
2023-04-19,398.5293884277344,399.43392897608123,396.62401213094887,396.68174813685937,55227300,SPY
2023-04-20,396.3545837402344,398.10598763661955,394.80525587274064,395.7098258250606,75840400,SPY
2023-04-21,396.66259765625,397.12448580258757,394.70911739135744,396.6529651974505,73457400,SPY
2023-04-24,397.07635498046875,397.49977199704205,395.122874849699,396.4604650046347,64332100,SPY
2023-04-25,390.773193359375,395.6617241074058,390.7154573508528,395.1035702020275,97766700,SPY
2023-04-26,389.11798095703125,392.46681590055556,388.55985648339924,391.38903804302885,80447000,SPY
2023-04-27,396.8645935058594,397.1340379925136,391.4083059420538,391.65851488224934,92968400,SPY
2023-04-28,400.25189208984375,400.2615245465103,395.92151547329547,395.9792514788031,89433100,SPY
2023-05-01,399.8477783203125,401.8782298985706,399.6168049089298,399.8092778572073,62122300,SPY
2023-05-02,395.3537902832031,399.1837787040956,392.4476367591756,399.13564578414,103998500,SPY
2023-05-03,392.64007568359375,398.26957154429016,392.3994991884123,395.8541741351487,91531800,SPY
2023-05-04,389.8590087890625,391.91832822239473,388.5213894409254,391.59114772802405,94901900,SPY
2023-05-05,397.07635498046875,398.12526506376383,393.23676319139554,393.49657525587213,87891800,SPY
2023-05-08,397.1821594238281,397.6633124121759,395.7772009206819,397.4035003706773,50046800,SPY
2023-05-09,395.4403991699219,396.55667765861574,395.2094551264847,395.63287211761855,49220100,SPY
2023-05-10,397.2879943847656,398.9142936957152,393.45800635276555,398.2791682813285,96142900,SPY
2023-05-11,396.59521484375,396.8838949247763,394.5166301586064,396.4220067951342,70157100,SPY
2023-05-12,396.075439453125,398.0481839572704,393.6504394169537,397.83647550724606,70481500,SPY
2023-05-15,397.4419860839844,397.8461381335402,394.7667767427343,396.68175616777665,54289400,SPY
2023-05-16,394.7860412597656,397.2591747577228,394.77640880213,396.3353398421656,57705500,SPY
2023-05-17,399.5783386230469,400.1845667461961,395.1613575223225,396.80689259108277,87287000,SPY
2023-05-18,403.4275817871094,403.8509988046538,399.03946848460396,399.26078008428595,97177200,SPY
2023-05-19,402.8404846191406,404.8613328497813,401.61836671819003,404.33207636027197,103793300,SPY
2023-05-22,403.0041198730469,404.54381527738377,401.6183969458684,402.85977985297563,60745400,SPY
2023-05-23,398.4813232421875,402.93680511481756,398.08677422323905,401.3586090390237,86383500,SPY
2023-05-24,395.59429931640625,397.2590989710873,394.42991748733095,396.8741825133282,89213700,SPY
2023-05-25,399.0201721191406,400.4732635587891,396.8646161031706,399.1067761340057,90961600,SPY
2023-05-26,404.187744140625,404.90947362025605,399.59755522238083,399.67452677861917,93830000,SPY
2023-05-30,404.3416748046875,406.65120302721357,402.95595199772293,406.12194654378385,72216000,SPY
2023-05-31,402.0995788574219,403.41793341434715,400.53101533620446,402.5133634004825,110811800,SPY
2023-06-01,405.919921875,406.9784643429913,401.07952389464964,402.33050994129945,88865000,SPY
2023-06-02,411.7900085449219,412.5790771690053,407.96965243794403,408.4989090066005,91426200,SPY
2023-06-05,411.0008850097656,413.4258854781173,410.29839108056865,412.1363990044285,65460200,SPY
2023-06-06,411.89581298828125,412.4250695118066,409.9327006351518,410.5870909976928,64022200,SPY
2023-06-07,410.4716491699219,413.4259359016037,410.04823214277036,412.29042176844786,85373300,SPY
2023-06-08,412.954345703125,413.4066306619177,409.76911544531237,410.5389484373123,61952800,SPY
2023-06-09,413.6953125,415.7065283650919,412.70413856902655,413.75304850629004,85742800,SPY
2023-06-12,417.4483337402344,417.5253346663892,413.9551876062376,414.6769171108834,76104300,SPY
2023-06-13,420.2005615234375,420.84529012852545,418.247081424966,418.9110749460117,95899700,SPY
2023-06-14,420.700927734375,422.5100677032549,417.2462527373111,420.53735216092747,100612100,SPY
2023-06-15,425.9166259765625,427.1676119841462,419.7867416783568,419.8829487810575,110303100,SPY
2023-06-16,424.4658508300781,428.4742491472454,423.99257880127806,427.9043831698667,114165800,SPY
2023-06-20,422.263671875,423.41307214231983,420.1870344889163,422.52447850076925,76160400,SPY
2023-06-21,420.1000671386719,422.0801103736596,419.51086470582334,421.2784425280354,76982300,SPY
